0,1,2,3,4,5,6,7
0.0,0.2951899937657108,0.9293157026381971,0.1965054140063647,0.5997398699349675,1.0,0.0,1.0
1.0,0.7846887377044851,0.07671314613400823,0.03219382342933771,0.5182991495747874,1.0,1.0,1.0
0.0,0.5303293369325216,0.41824512646366274,0.020765366371114626,0.24558279139569786,1.0,1.0,0.0
3.0,0.058833003478877446,0.49916905604767015,0.3428437043412125,0.6216108054027014,1.0,1.0,1.0
3.0,0.38300243849541554,0.1990000640727867,0.3747873426335488,0.9260030015007504,1.0,1.0,1.0
3.0,0.4996554734898655,0.39026133687869424,0.20447130876848868,0.2815807903951976,1.0,1.0,1.0
0.0,0.156892610966747,0.5022285316119112,0.908162039909533,0.9128764382191096,1.0,1.0,1.0
2.0,0.5477213232699047,0.9068722068269555,0.2701999479614915,0.653926963481741,1.0,1.0,1.0
0.0,0.5866874316248927,0.17425395249002867,0.5093068870964513,0.37268634317158583,1.0,1.0,1.0
2.0,0.6741821596890378,0.467180717294847,0.37752937173508394,0.5818509254627314,1.0,1.0,1.0
0.0,0.5700385181438624,0.5484550449310417,0.31017953285431216,0.608064032016008,1.0,1.0,0.0
0.0,0.3281050801854441,0.9609976933796793,0.9713788203270419,0.6775587793896949,1.0,1.0,1.0
1.0,0.5495061786688072,0.8449058130035721,0.21508916598282726,0.8199899949974988,1.0,1.0,1.0
2.0,0.24981753299811693,0.22233056752470806,0.10929087524768329,0.7378289144572286,1.0,0.0,0.0
1.0,0.47182325349868476,0.7882574604750998,0.34763725156615893,0.5221410705352677,1.0,1.0,0.0
2.0,0.9043982950539439,0.8780134232488107,0.9912435202049517,0.2814407203601801,0.0,0.0,1.0
1.0,0.8006644039691375,0.29282464880103803,0.23381302163601064,0.822271135567784,1.0,1.0,1.0
3.0,0.4244050415312503,0.5553128353809929,0.9588895782879331,0.02939469734867434,1.0,1.0,1.0
1.0,0.6145748718929591,0.7249435358567333,0.1580069251245922,0.5310455227613807,1.0,1.0,1.0
2.0,0.5101651326367043,0.17538523762994762,0.09894321798130616,0.7476138069034518,0.0,1.0,0.0
1.0,0.20737014631772788,0.7503644139742748,0.34376438564537753,0.5987793896948475,1.0,1.0,1.0
0.0,0.4206496625560906,0.31338200195422,0.6033364689870504,0.8103051525762882,1.0,1.0,1.0
2.0,0.6699075900670727,0.934249307212994,0.936412945579729,0.40204102051025514,1.0,1.0,1.0
2.0,0.7452922713220295,0.20173517115443143,0.10050437323619478,0.8612306153076539,1.0,1.0,1.0
3.0,0.9995996529925789,0.15485791859552453,0.8574645237475732,0.5635617808904453,0.0,1.0,1.0
3.0,0.8433920935767614,0.905837030867065,0.8310549806857074,0.12088044022011005,0.0,1.0,0.0
2.0,0.33671704249800527,0.8045199346457577,0.07008186057682686,0.6748574287143572,1.0,1.0,1.0
3.0,0.5161467290789178,0.1310488715180445,0.3131917619038088,0.49320660330165084,0.0,1.0,0.0
0.0,0.621191501519358,0.20808438386006503,0.6538938814722894,0.799479739869935,1.0,1.0,1.0
1.0,0.5105088588529708,0.6848660077848436,0.8530212357144287,0.479959979989995,1.0,1.0,0.0
0.0,0.5566514023949595,0.12688414038347562,0.8251806336689149,0.32904452226113057,1.0,1.0,1.0
0.0,0.9794946704429867,0.996389898925179,0.725566919520445,0.3486343171585793,0.0,1.0,1.0
0.0,0.22691792426178894,0.29275657146518447,0.9227428296939735,0.44656328164082043,1.0,1.0,1.0
3.0,0.40880511323758084,0.11472032228611703,0.9556171566959549,0.9005102551275638,1.0,0.0,1.0
3.0,0.23302476669433017,0.21103573659677394,0.4836779216620299,0.9503351675837919,1.0,1.0,1.0
3.0,0.671248082295819,0.6437993560684938,0.04425274703280427,0.6609904952476239,1.0,1.0,1.0
3.0,0.055533191788024565,0.19298723349725289,0.13596061085203048,0.8138269134567284,1.0,1.0,1.0
0.0,0.42745816263732045,0.570960611254385,0.5167924263955327,0.8373986993496749,1.0,1.0,1.0
3.0,0.5590716911249811,0.49842220762786527,0.8184656645917979,0.5776488244122061,1.0,1.0,1.0
2.0,0.7189604022597098,0.12891644908616187,0.04060004403258411,0.5471735867933967,1.0,0.0,1.0
1.0,0.6006735673339251,0.7626824072145958,0.7003082280887857,0.502711355677839,1.0,1.0,0.0
2.0,0.5593227833260374,0.5542696503227666,0.4948862157996918,0.08580290145072536,1.0,0.0,1.0
3.0,0.11086771062334089,0.7729660894776467,0.22439605307927865,0.07439719859929965,1.0,1.0,1.0
2.0,0.8245843873870485,0.10493520639446412,0.32650161119228227,0.8197298649324662,1.0,1.0,0.0
3.0,0.8710852625083931,0.8392854282464881,0.8375998238696635,0.1391495747873937,1.0,1.0,1.0
1.0,0.9078407591267513,0.07488106488971472,0.3125612953585653,0.8227313656828414,1.0,1.0,1.0
2.0,0.7602917791413007,0.3578545227378302,0.6258731461281348,0.7535167583791896,1.0,1.0,0.0
2.0,0.8014847051837435,0.8814973810248443,0.4281968656806036,0.12838419209604804,0.0,0.0,1.0
1.0,0.5129139419995022,0.2699967162696824,0.2850209154774533,0.15137568784392197,1.0,1.0,1.0
3.0,0.05309529659290892,0.16395625430489036,0.009406961151251926,0.10777388694347173,1.0,1.0,1.0
0.0,0.07577022282582165,0.819252671034295,0.8439044893220983,0.6885242621310655,1.0,1.0,0.0
2.0,0.30906448848016993,0.034631341203607294,0.6692352340732142,0.4118859429714858,1.0,1.0,0.0
2.0,1.0,0.8392433804802256,0.5169525448832135,0.3965582791395698,1.0,1.0,0.0
2.0,0.24777878436962053,0.10000360409425108,0.1475391789924544,0.16676338169084542,1.0,0.0,1.0
2.0,0.3513686225582034,0.9136979608835638,0.9312391169465404,0.11937968984492246,1.0,1.0,1.0
0.0,0.8196823873726433,0.1812699226321101,0.6230610651882392,0.6793396698349174,1.0,1.0,1.0
2.0,0.10096327371410782,0.13856140575693987,0.7045913976342493,0.7605402701350675,1.0,1.0,1.0
2.0,0.13507579983369894,0.010261657242627625,0.8719852690991333,0.02219109554777389,1.0,1.0,1.0
1.0,0.7385978131169766,0.6663850133751943,0.6439265056141544,0.8241720860430215,1.0,1.0,1.0
3.0,0.9681064887026517,0.09719641512758494,0.5015511478494086,0.26327163581790897,1.0,0.0,1.0
1.0,0.22617425118503517,0.6800024828204841,0.7337529772031303,0.2368984492246123,1.0,1.0,1.0
0.0,0.008295446087803441,0.0055583142449823,0.2582811280347457,0.6709154577288644,1.0,1.0,1.0
3.0,0.4783818618196602,0.8665884444729213,0.7782058723455356,0.862191095547774,1.0,1.0,1.0
2.0,0.1831658585032424,0.5074444569030419,0.6892400376278446,0.6157078539269635,1.0,1.0,1.0
0.0,0.8443064293208467,0.1736472632910987,0.1790024618217481,0.29464732366183094,1.0,1.0,1.0
2.0,0.18200583254170932,0.2002394720402377,0.9464003362488241,0.11661830915457728,1.0,1.0,1.0
1.0,0.7091588031125029,0.7311846257348348,0.9830174329003463,0.5555977988994497,1.0,1.0,1.0
3.0,0.47351967642518333,0.9012458152461197,0.7796969757620639,0.20196098049024513,1.0,1.0,0.0
1.0,0.9343550951909542,0.9694212625542616,0.10543802413786202,0.8912856428214108,1.0,1.0,1.0
1.0,0.5961407028660924,0.04698737766102293,0.13401917418889978,0.45230615307653826,0.0,1.0,1.0
0.0,0.7462638280776701,0.1694244661935959,0.40010607849808855,0.13060530265132567,1.0,1.0,0.0
3.0,0.13879176433586415,0.3594683560524756,0.8867361847767348,0.11259629814907453,1.0,1.0,1.0
3.0,0.9891886300649599,0.0007728779893959538,0.255078758281128,0.319799899949975,1.0,1.0,1.0
1.0,0.5065896197083569,0.37812755290009453,0.9648239697376058,0.19287643821910957,1.0,1.0,1.0
1.0,0.6267609466195988,0.4276578192827052,0.3341772911954846,0.4671535767883942,1.0,0.0,1.0
2.0,0.7183773881769386,0.4323671691041023,0.9894121650021015,0.743711855927964,1.0,1.0,1.0
3.0,0.2523858760937016,0.9534931682391197,0.3412024898424834,0.13048524262131067,1.0,1.0,1.0
0.0,0.32125256394147933,0.1791194797289721,0.8518003322458619,0.6507453726863432,1.0,1.0,1.0
1.0,0.7958784465655789,0.6267880312034472,0.22822888937813982,0.7990595297648825,1.0,0.0,1.0
1.0,0.6368686581712806,0.854278460330936,0.7676680743750375,0.3259229614807404,1.0,1.0,0.0
2.0,0.142449707532606,0.6608907719168976,0.24606208594359824,0.35205602801400704,1.0,1.0,1.0
1.0,0.043877911969275124,0.40086338080058953,0.6186377919660548,0.35123561780890444,1.0,1.0,1.0
1.0,0.31991167156579897,0.6504949622771469,0.6281248123611473,0.5136168084042021,1.0,1.0,1.0
2.0,0.3404992313177399,0.5859776706338401,0.3239997598222685,0.7246623311655829,1.0,1.0,1.0
2.0,0.232729658330539,0.3813251854106265,0.741138442447411,0.5320260130065033,1.0,1.0,1.0
1.0,0.46998697921876914,0.235147127136427,0.10197546184176291,0.9868934467233618,1.0,1.0,0.0
2.0,0.06627593652389158,0.6693223501898157,0.6255328943418129,0.9922361180590296,1.0,1.0,0.0
2.0,0.9850825223021894,0.7453447115923689,0.5261593579248643,0.2095047523761881,1.0,1.0,0.0
0.0,0.5764652780501001,0.3697740633359497,0.907791765906771,0.48026013006503254,1.0,1.0,1.0
2.0,0.5616234281228067,0.6110661711704497,0.6719172187418689,0.2530665332666333,1.0,1.0,1.0
3.0,0.4671075218820351,0.20904747793493408,0.7575405800292216,0.17558779389694848,0.0,1.0,1.0
2.0,0.7880419690110209,0.07322117925963895,0.29611912815483454,0.5265432716358179,1.0,1.0,1.0
0.0,0.6374134582218591,0.22654936007304297,0.38932810279606905,0.4751175587793897,0.0,1.0,0.0
0.0,0.15603089454447674,0.6110821893671211,0.901997478133819,0.447943971985993,1.0,0.0,1.0
1.0,0.9785723317602224,0.7248674494225441,0.1788823729559874,0.5518759379689845,1.0,1.0,1.0
0.0,0.6578761721304063,0.7404491502346666,0.7985409202810079,0.8723161580790395,1.0,1.0,1.0
1.0,0.5750165460757191,0.03752863252655016,0.4452094549966975,0.9490545272636318,1.0,1.0,1.0
2.0,0.8352034867203237,0.2579550369219434,0.5517182715209255,0.16694347173586796,1.0,1.0,1.0
1.0,0.05263612798619653,0.632164138461292,0.37160498769089123,0.88040020010005,1.0,1.0,1.0
0.0,0.17318959521936456,0.24419941053036248,0.7960891059383943,0.5097148574287144,1.0,1.0,1.0
0.0,0.2425778745955515,0.9371205689663458,0.01695254488321358,0.4908254127063532,1.0,1.0,0.0
2.0,0.4516114317177268,0.31839970206154194,0.254718491683846,0.17182591295647826,1.0,1.0,0.0
3.0,0.2678519552379634,0.18435142321677425,0.43525208654404257,0.6404402201100551,1.0,1.0,1.0
1.0,0.05511683890324527,0.8193688029601628,0.4134659648139623,0.03375687843921961,1.0,0.0,1.0
3.0,0.7640863725159879,0.1315754697336174,0.5794387847006784,0.4888444222111056,1.0,1.0,1.0
3.0,0.5937222147972736,0.6693443752102389,0.7554090026619699,0.5915557778889445,1.0,1.0,1.0
0.0,0.7088548915161648,0.31473153502378703,0.5269899725797089,0.3656828414207104,1.0,1.0,1.0
1.0,0.4770717807578943,0.6380648416601259,0.1253827832596121,0.7544172086043022,1.0,1.0,1.0
0.0,0.419075684591382,0.1556848579986865,0.43578247903448547,0.31991995997999,1.0,1.0,1.0
0.0,0.3241464265678357,0.4212865815566484,0.491303564637832,0.4516458229114558,1.0,1.0,1.0
0.0,0.8948153762061429,0.030608771564497272,0.8549826871885194,0.303871935967984,1.0,1.0,1.0
1.0,0.06222985080121421,0.7521444360793862,0.5027620439124952,0.8196698349174587,1.0,1.0,0.0
3.0,0.582627540832994,0.1882138108891701,0.6645617757140283,0.3725062531265633,1.0,1.0,1.0
0.0,0.6547032070176169,0.510499927918115,0.6972759842283289,0.407463731865933,1.0,1.0,1.0
2.0,0.9497387440668213,0.4929980457800061,0.6872986009647138,0.37056528264132066,1.0,1.0,0.0
3.0,0.917217402230099,0.9318205481426901,0.6908212076936933,0.17970985492746375,1.0,0.0,1.0
2.0,0.21448135755449402,0.6879314901728364,0.9816464183495787,0.03775887943971986,1.0,1.0,1.0
3.0,0.15025557384671653,0.10060228419484535,0.8990553009226827,0.18771385692846423,0.0,1.0,1.0
2.0,0.23953415694242927,0.7610445466049433,0.694944258751476,0.2638919459729865,1.0,1.0,1.0
1.0,0.9081218623478542,0.04583406750068078,0.7257470528190861,0.41630815407703853,1.0,1.0,1.0
3.0,0.021169573467377224,0.3506723638052828,0.9201308968636791,0.5389094547273637,1.0,1.0,1.0
2.0,0.9249494414348949,0.8677317432603437,0.9676160358665412,0.08918459229614807,1.0,1.0,1.0
2.0,0.49552995860079824,0.9386382931009627,0.5706322678782298,0.3251225612806403,1.0,1.0,1.0
2.0,0.8633004039083152,0.43874841820307875,0.14443688329363727,0.6938069034517259,1.0,0.0,0.0
3.0,0.25954790599107996,0.9110809880023707,0.45899965974821366,0.8203501750875438,1.0,1.0,1.0
2.0,0.7675688512821909,0.06714828044658733,0.11627604427276185,0.9746273136568284,1.0,1.0,1.0
0.0,0.641490155184984,0.7417085809479569,0.3182655164821968,0.5777888944472236,1.0,1.0,1.0
1.0,0.28750197072364975,0.4463530570728348,0.8494085623361287,0.8555477738869435,1.0,1.0,1.0
0.0,0.048502610158450185,0.8692935174358071,0.49645737846006044,0.3207803901950976,1.0,1.0,1.0
2.0,0.7146578223523679,0.9000664755161865,0.6913415927786561,0.608584292146073,1.0,1.0,1.0
3.0,0.7737887352235742,0.37582894167774594,0.04611412445209455,0.5320060030015008,1.0,1.0,1.0
1.0,0.9637887032118194,0.4247805507056016,0.24517142685587334,0.5296648324162081,1.0,1.0,1.0
0.0,0.3824234258819839,0.5249523458649026,0.232792266277045,0.4272336168084042,1.0,0.0,1.0
1.0,0.7788445917340848,0.68898869115315,0.9336008646398335,0.42613306653326666,1.0,0.0,1.0
0.0,0.7900809177129843,0.009685002162456552,0.3523007025198647,0.9251225612806404,1.0,1.0,1.0
0.0,0.5838739985322611,0.07260848323695718,0.4950363268818926,0.12714357178589294,1.0,1.0,0.0
1.0,0.7141428332483688,0.7527451184545644,0.41987070432119766,0.3138169084542271,1.0,1.0,1.0
0.0,0.49413964807877453,0.0087219080875875,0.8513900286211796,0.7639219609804903,1.0,1.0,1.0
2.0,0.969962370182331,0.17290241714587773,0.16803434541560752,0.2938869434717359,1.0,1.0,0.0
1.0,0.44313451899537515,0.9000164186515882,0.37569801653223384,0.7716458229114558,1.0,1.0,1.0
3.0,0.9099529347176284,0.5612495795223374,0.696375317735124,0.9716858429214608,1.0,1.0,1.0
0.0,0.5535726718851163,0.8892642041358985,0.752897143886476,0.9872936468234117,1.0,1.0,0.0
1.0,0.005347563625363234,0.8830591552003076,0.38257310409703177,0.21708854427213609,1.0,1.0,1.0
2.0,0.6145448608729126,0.8741810696951737,0.6004843584252346,0.10633316658329164,1.0,1.0,1.0
3.0,0.292631454270008,0.5953643338832915,0.05989432179813061,0.28582291145572786,1.0,1.0,0.0
3.0,0.32176135076800205,0.8059896041903603,0.2306706963152733,0.8929264632316158,1.0,0.0,0.0
2.0,0.851302398240634,0.45158900510980476,0.4216119928747273,0.8931865932966484,1.0,1.0,1.0
1.0,0.014818441331656985,0.7733745534927678,0.4660949102335728,0.13824912456228114,0.0,1.0,1.0
0.0,0.10102689707660653,0.6071897675759663,0.9893921501911415,0.7380890445222612,1.0,1.0,1.0
2.0,0.8824388315389411,0.976961828637332,0.16836458979644936,0.7327663831915958,0.0,1.0,0.0
2.0,0.5778461851191757,0.005205913918211088,0.9834577587414687,0.12850425212606303,1.0,1.0,1.0
3.0,0.8403649820213983,0.4713614666260873,0.6545743850449333,0.9180790395197599,1.0,1.0,1.0
1.0,0.7848886110979952,0.9966742219160968,0.08453255409002662,0.22759379689844925,0.0,0.0,1.0
2.0,0.2181539061143252,0.3960519149754121,0.055561115225266695,0.6262331165582792,0.0,1.0,1.0
2.0,0.23996271430869417,0.7623079818674015,0.025238676620699316,0.8048824412206104,1.0,1.0,0.0
2.0,0.551663570863221,0.034637348027359086,0.3606268638792706,0.782791395697849,1.0,0.0,1.0
3.0,0.7263253066526029,0.6844375210238832,0.7728218881972659,0.8537268634317159,1.0,1.0,1.0
1.0,0.8227927294902688,0.7418827788367586,0.23081079999199405,0.5905552776388194,1.0,0.0,1.0
1.0,0.5405865033640354,0.5307989876499704,0.10859035686407942,0.8724562281140571,1.0,1.0,1.0
0.0,0.15958279880372073,0.6536064969805699,0.8732061725677001,0.43363681840920465,1.0,1.0,1.0
0.0,0.8966640550410111,0.09000624709670185,0.1707463523007025,0.9441120560280141,1.0,1.0,1.0
1.0,0.29448853619048915,0.47324760928414683,0.44406861077197124,0.3946773386693347,0.0,0.0,1.0
2.0,0.9719134866322914,0.14268408912524627,0.8546324279967176,0.6782191095547774,1.0,1.0,0.0
0.0,0.7620918401236935,0.6154151115667399,0.5592138182254869,0.09680840420210104,0.0,1.0,1.0
3.0,0.6437531861699617,0.36464824040109567,0.486239817464924,0.30115057528764383,1.0,1.0,1.0
3.0,0.8962873167026932,0.8710294895000721,0.2569401357004183,0.14335167583791897,1.0,1.0,1.0
0.0,0.5338940458936522,0.4577940540453956,0.7736224806356704,0.9842521260630316,1.0,1.0,1.0
1.0,0.4218390993172693,0.16309327395921766,0.7458919600504373,0.44656328164082043,1.0,1.0,1.0
3.0,0.2938851146140863,0.020485271268160632,0.09440986329884114,0.1644222111055528,1.0,1.0,1.0
1.0,0.6278027291621484,0.13990493200275514,0.9710385685407201,0.002181090545272636,1.0,1.0,1.0
2.0,0.2100057140982169,0.5159621329830688,0.05594139663350879,0.26607303651825914,1.0,1.0,1.0
2.0,0.16834961797972217,0.463514552531676,0.8730260392690591,0.8657128564282142,1.0,1.0,1.0
0.0,0.41056876084898375,0.7360901984654568,0.23025038528511096,0.7062531265632817,1.0,1.0,1.0
2.0,0.5325125386041755,0.025466930432971855,0.44236735184036186,0.8519659829914957,1.0,0.0,1.0
3.0,0.09454151564454467,0.33144251870124464,0.16018853951924422,0.6313956978489245,1.0,1.0,1.0
1.0,0.07991174359224706,0.8316567620817249,0.045723835638372394,0.5711855927963982,1.0,1.0,1.0
3.0,0.29539686973056506,0.5309431514200131,0.9753517603026239,0.43911955977989,1.0,0.0,0.0
1.0,0.7645591461184548,0.03162993160230021,0.00847627244160679,0.2618909454727364,1.0,0.0,1.0
2.0,0.979203763622002,0.34849789360713773,0.44247743330064243,0.14655327663831919,1.0,1.0,1.0
2.0,0.9259980264753218,0.016514760768232713,0.7993615275303725,0.383911955977989,1.0,1.0,1.0
2.0,0.5160644988839902,0.24662816960066636,0.697105858335168,0.15681840920460233,1.0,1.0,0.0
3.0,0.5778675929801423,0.10494321549279982,0.6388027140083662,0.4925662831415708,1.0,0.0,1.0
0.0,0.3098875907233136,0.5717795415592113,0.5823109100734544,0.8343771885942972,1.0,1.0,1.0
3.0,0.01641682825933683,0.298997661343286,0.0296919720593239,0.20430215107553779,1.0,1.0,1.0
2.0,0.3062896695666649,0.2281912252318634,0.9572383563837239,0.6438419209604803,1.0,1.0,1.0
2.0,0.3320879426925567,0.339149273574781,0.453985949602706,0.7711655827913957,1.0,1.0,1.0
0.0,0.5516073502190004,0.06047870380752535,0.6543141925024518,0.33452726363181595,1.0,1.0,1.0
2.0,0.8344742189331923,0.22598872318954333,0.15434421471889195,0.7944572286143072,1.0,1.0,1.0
2.0,0.5495682014435701,0.4759646958945362,0.11393431139042892,0.8535467733866934,1.0,1.0,1.0
0.0,0.6729771171974349,0.05269586249979977,0.8921601985469247,0.5418909454727364,1.0,1.0,1.0
2.0,0.08671104029399596,0.23327500040045493,0.4409663150731541,0.5320060030015008,0.0,0.0,1.0
0.0,0.5268660652191485,0.7696743500616701,0.7466525228669215,0.5870335167583792,1.0,1.0,0.0
0.0,0.9266056495945312,0.16458296624965962,0.3590256790024618,0.17970985492746375,1.0,1.0,1.0
1.0,0.9679312243455798,0.964812026462061,0.5152012489242039,0.2973886943471736,1.0,1.0,1.0
1.0,0.09113046310605254,0.9090446747505166,0.014710886055681204,0.2648924462231116,1.0,0.0,1.0
3.0,0.2554223911020127,0.32465480786173095,0.4069511438464464,0.9881340670335168,1.0,1.0,1.0
1.0,0.8193894798169888,0.8722308542504286,0.9932850309228829,0.8735167583791896,1.0,1.0,1.0
0.0,0.23063268832315229,0.6875891012189848,0.693122910954106,0.5417908954477239,1.0,1.0,1.0
3.0,0.1717686734568934,0.5070500088100082,0.18900986730180333,0.14659329664832418,1.0,1.0,1.0
0.0,0.761903570991268,0.8126311489852472,0.48546924724295976,0.5900750375187594,1.0,1.0,1.0
1.0,0.20396169473430645,0.8677097182399206,0.7714008366190981,0.6369584792396198,1.0,1.0,1.0
1.0,0.005054856143175775,0.7338276281856189,0.9553569641534735,0.9626813406703352,1.0,1.0,1.0
3.0,0.1506311117442325,0.20842877508850055,0.8381202089546264,0.7382291145572787,1.0,1.0,0.0
2.0,0.7387284610909126,0.49912300373223983,0.16043872465624562,0.10615307653826914,1.0,1.0,1.0
0.0,0.9169226940132417,0.689238975476141,0.4090026619698577,0.8339569784892447,1.0,1.0,1.0
0.0,0.5464390524200486,0.6606204648480675,0.2703400516382123,0.750375187593797,1.0,0.0,1.0
2.0,0.2344642952892302,0.27401528135962455,0.9534655645177431,0.9451125562781391,1.0,1.0,1.0
2.0,0.594984278226965,0.8988130516266479,0.33323659508035947,0.2660330165082541,1.0,1.0,1.0
1.0,0.6343369285201527,0.10083254577199699,0.015951804335208056,0.40426213106553277,0.0,1.0,1.0
1.0,0.17111523351374627,0.6249779749795769,0.3551428056762004,0.4412206103051526,1.0,1.0,1.0
1.0,0.02559719929157987,0.9878301750788897,0.9372235454236134,0.792616308154077,1.0,1.0,1.0
3.0,0.14618407879373307,0.8107570199746913,0.33656906110521784,0.49348674337168585,1.0,1.0,1.0
3.0,0.4887494688049452,0.877342661263195,0.38016131937633846,0.727183591795898,1.0,1.0,1.0
3.0,0.2627496816831141,0.6479941213218217,0.29287672877929666,0.15403701850925464,1.0,1.0,1.0
1.0,0.7351147341303728,0.507138108891701,0.625723035045934,0.14967483741870938,1.0,1.0,1.0
0.0,0.8004145122088832,0.8531451729164331,0.7447911454476313,0.27557778889444723,1.0,1.0,1.0
2.0,0.64162080315892,0.2963146134008234,0.5972019294277765,0.8617708854427214,1.0,1.0,1.0
2.0,0.45587899876834775,0.25085096669816914,0.3742469427376258,0.7034517258629315,1.0,1.0,0.0
0.0,0.9186125145153301,0.009432715564881705,0.6584972879931149,0.35891945972986494,1.0,0.0,1.0
0.0,0.5811037813084965,0.6479460667318073,0.7336328883373696,0.7405902951475738,1.0,1.0,1.0
2.0,0.2517492423217806,0.8889558538499737,0.9565878750275203,0.8084242121060531,0.0,1.0,1.0
3.0,0.4510578284346012,0.0858054750196223,0.2306907111262334,0.5884742371185593,1.0,1.0,1.0
1.0,0.628922540356819,0.6918098960419037,0.6819846686548046,0.4219309654827414,1.0,1.0,1.0
2.0,0.8549665437148521,0.9284427109196047,0.3412525268698837,0.9558779389694848,1.0,1.0,1.0
0.0,0.03730629887294615,0.6133627801182143,0.03643696335288113,0.3690045022511256,1.0,1.0,1.0
0.0,0.6695082434269864,0.7536341283698281,0.24445089366130934,0.5464532266133066,1.0,0.0,1.0
2.0,0.4251887293013995,0.07164939371125599,0.5126393531213097,0.8847623811905954,1.0,1.0,1.0
2.0,0.052107733959910085,0.8666064649441766,0.20133899085323137,0.27709854927463734,1.0,1.0,1.0
2.0,0.21473184953514932,0.4299704464271413,0.9071713067670075,0.1292246123061531,1.0,0.0,1.0
0.0,0.3058499080862493,0.48596805971583723,0.841312571302764,0.9067533766883442,1.0,1.0,1.0
2.0,0.5682266528269181,0.9066039020327092,0.8289534255348958,0.8254327163581792,1.0,1.0,0.0
0.0,0.275264477115997,0.8098339713915008,0.8360386686147749,0.5288444222111056,1.0,1.0,1.0
0.0,0.4493790119731966,0.8324716878373833,0.2991313572043312,0.7599399699849926,1.0,1.0,0.0
2.0,0.6472720783071544,0.661925947876788,0.6202890138702639,0.416008004002001,1.0,1.0,1.0
0.0,0.9491889421795684,0.25243276361947176,0.37336629105538094,0.7020310155077539,1.0,1.0,1.0
0.0,0.21865028838589531,0.6031651956622723,0.2361647619238236,0.591575787893947,1.0,1.0,0.0
1.0,0.8654415901519038,0.6011709301766808,0.01819346316274043,0.02957478739369685,1.0,1.0,1.0
3.0,0.22578710902643453,0.6342064585368979,0.8146228208874566,0.41616808404202105,1.0,1.0,1.0
3.0,0.29516678524354145,0.3621353857982669,0.2492444408862558,0.8152676338169085,0.0,1.0,0.0
2.0,0.6087765427464965,0.6547197616492336,0.8029842083141524,0.09464732366183091,1.0,1.0,1.0
1.0,0.09456012247697354,0.7825009210463086,0.1674639233032444,0.6901850925462731,1.0,1.0,1.0
1.0,0.9684073991969852,0.331929071425139,0.5482957388467465,0.09632816408204102,1.0,1.0,1.0
1.0,0.6847048236112301,0.8361879094651524,0.14595800892660568,0.6715957978989495,0.0,1.0,1.0
3.0,0.7952252066958988,0.9746852424354067,0.014750915677601426,0.10287143571785892,1.0,1.0,1.0
1.0,0.20625693754746743,0.12672596069134537,0.8162039909533054,0.8380990495247624,1.0,0.0,1.0
2.0,0.9909454751784856,0.8160730589950184,0.7037107459520044,0.1983991995997999,1.0,1.0,1.0
2.0,0.5930263592791273,0.359762690416313,0.8937213538018133,0.19317658829414708,1.0,1.0,1.0
0.0,0.4183758276038962,0.31573267231575075,0.7221744090627064,0.950615307653827,1.0,1.0,1.0
1.0,0.10418425645897174,0.9555535087859809,0.9024678261913816,0.9156378189094547,1.0,1.0,1.0
